SegmentID,RBoro
"0026113","3"
"0026128","3"
"0039936","3"
"0128190","3"
"0043142","3"
"0043193","3"
"0043193","3"
"9009988","3"
"0110465","3"
"0110465","3"
"0128541","3"
"0039839","3"
"9009711","3"
"0044362","3"
"0040797","3"
"0066017","3"
"0040760","3"
"0044482","3"
"0041863","3"
"9003738","3"
"0066123","3"
"9006900","3"
"0166819","3"
"0166811","3"
"0039826","3"
"0066126","3"
"0044328","3"
"0039822","3"
"0167001","3"
"0043050","3"
"0044338","3"
"0039962","3"
"0043188","3"
"0044378","3"
"0044378","3"
"0044408","3"
"0066009","3"
"0039781","3"
"0106327","3"
"0043053","3"
"0044483","3"
"0041971","3"
"0041970","3"
"0041909","3"
"0043156","3"
"0166823","3"
"0040806","3"
"0040806","3"
"0040807","3"
"0041874","3"
"0040871","3"
"0044375","3"
"0044375","3"
"0044375","3"
"0044375","3"
"0044375","3"
"0044375","3"
"0044375","3"
"0044375","3"
"0127857","3"
"0039756","3"
"0044256","3"
"0044256","3"
"0044495","3"
"0039976","3"
"0040629","3"
"0040742","3"
"0065989","3"
"0041832","3"
"0041860","3"
"0041918","3"
"9003327","3"
"0041768","3"
"0039835","3"
"0041884","3"
"0039813","3"
"0039813","3"
"0039764","3"
"0044253","3"
"0040737","3"
"0166855","3"
"0041761","3"
"0044334","3"
"0044281","3"
"0040753","3"
"0041842","3"
"0041855","3"
"0042004","3"
"0042972","3"
"0042969","3"
"0166841","3"
"0040840","3"
"0041968","3"
"0041883","3"
"0040746","3"
"0039873","3"
"0066115","3"
"0043209","3"
"0044402","3"
"0044402","3"
"0039848","3"
"0043071","3"
"0041892","3"
"0039786","3"
"0040756","3"
"0128201","3"
"0127875","3"
"0039943","3"
"0041967","3"
"0044388","3"
"0044434","3"
"0041865","3"
"0040757","3"
"0040757","3"
"0040757","3"
"0039803","3"
"0039803","3"
"0039803","3"
"0039803","3"
"0044309","3"
"0043192","3"
"0043192","3"
"0041851","3"
"0066121","3"
"0043207","3"
"0040909","3"
"0041997","3"
"0040739","3"
"0039837","3"
"0066048","3"
"0044286","3"
"0127854","3"
"0040880","3"
"0043194","3"
"0040865","3"
"0044437","3"
"0040705","3"
"0041866","3"
"0066007","3"
"0044336","3"
"0040666","3"
"0167466","3"
"0029900","3"
"0028794","3"
"0040646","3"
"0065860","3"
"0039733","3"
"0039632","3"
"0044192","3"
"0028843","3"
"0026435","3"
"0044165","3"
"0040651","3"
"0029851","3"
"0029851","3"
"9004672","3"
"0165319","3"
"0035619","3"
"0028830","3"
"0039692","3"
"0044218","3"
"0044217","3"
"0039715","3"
"0040604","3"
"0043004","3"
"0044169","3"
"0040591","3"
"0065824","3"
"0065824","3"
"0065899","3"
"0029898","3"
"0031425","3"
"0028792","3"
"0044109","3"
"0128166","3"
"0041771","3"
"0043043","3"
"0040581","3"
"0041784","3"
"0027557","3"
"0028791","3"
"0065831","3"
"0041773","3"
"0044155","3"
"0044107","3"
"0041726","3"
"0043006","3"
"0043005","3"
"9000953","3"
"0044213","3"
"0041736","3"
"0028824","3"
"9003638","3"
"0044220","3"
"0044143","3"
"0127900","3"
"0028827","3"
"9005093","3"
"9005093","3"
"0029832","3"
"0042948","3"
"0042947","3"
"0128476","3"
"0041720","3"
"0040599","3"
"0039688","3"
"0128172","3"
"0029836","3"
"0127541","3"
"0026393","3"
"0035657","3"
"0035657","3"
"0044135","3"
"9004808","3"
"0041715","3"
"0028867","3"
"0028870","3"
"0028870","3"
"0028870","3"
"0028870","3"
"0127379","3"
"0127407","3"
"0044224","3"
"0065898","3"
"0065898","3"
"0041753","3"
"0166778","3"
"0027612","3"
"0031289","3"
"0031289","3"
"0035642","3"
"9007901","3"
"0028769","3"
"0039749","3"
"0040638","3"
"0029821","3"
"0027590","3"
"0035627","3"
"0041721","3"
"0065903","3"
"0040571","3"
"0018309","3"
"0018309","3"
"0019918","3"
"0019892","3"
"0019893","3"
"0019893","3"
"0021048","3"
"0022373","3"
"0020935","3"
"0018290","3"
"0019946","3"
"0021098","3"
"0022036","3"
"0161995","3"
"0022081","3"
"0018742","3"
"0020058","3"
"0105789","3"
"0022249","3"
"0161918","3"
"0188609","3"
"0021171","3"
"0018769","3"
"0020076","3"
"0019733","3"
"0022210","3"
"0018318","3"
"0018318","3"
"0019905","3"
"0020985","3"
"0019878","3"
"0021095","3"
"0018645","3"
"0161457","3"
"0022066","3"
"0022421","3"
"0023879","3"
"0020078","3"
"0121992","3"
"0020965","3"
"0021100","3"
"0021100","3"
"0023659","3"
"0019861","3"
"0021065","3"
"0023865","3"
"0018633","3"
"0022167","3"
"0019938","3"
"0018744","3"
"0020093","3"
"0161910","3"
"0019870","3"
"0019871","3"
"0022125","3"
"0019833","3"
"0022415","3"
"0020036","3"
"0020035","3"
"0162528","3"
"0019777","3"
"0019777","3"
"0021971","3"
"0019738","3"
"0019834","3"
"0020839","3"
"0021795","3"
"0019751","3"
"0019560","3"
"0018510","3"
"0019616","3"
"0020832","3"
"9001326","3"
"9001326","3"
"0127017","3"
"9001073","3"
"0019592","3"
"0126984","3"
"0019773","3"
"0019772","3"
"0020932","3"
"0021751","3"
"0021752","3"
"0021809","3"
"0021809","3"
"0019662","3"
"0020821","3"
"0018591","3"
"0019653","3"
"0161819","3"
"0018272","3"
"0019743","3"
"0018526","3"
"0020717","3"
"0021749","3"
"0019605","3"
"0019791","3"
"0018603","3"
"0018562","3"
"0019626","3"
"0018578","3"
"0019753","3"
"0019515","3"
"0021638","3"
"0019527","3"
"0021849","3"
"0021849","3"
"0021890","3"
"0020978","3"
"0122000","3"
"0019783","3"
"0019545","3"
"9001339","3"
"9001339","3"
"0018207","3"
"0018232","3"
"0019649","3"
"0019588","3"
"0018649","3"
"0021936","3"
"0021936","3"
"0020586","3"
"0105793","3"
"0105793","3"
"0105793","3"
"0019574","3"
"0021667","3"
"0019575","3"
"0019575","3"
"0020927","3"
"0018635","3"
"0018196","3"
"0161686","3"
"0019395","3"
"0109277","3"
"0019682","3"
"0019684","3"
"0020847","3"
"0021941","3"
"0021941","3"
"0019554","3"
"0020784","3"
"0020784","3"
"0020784","3"
"0020784","3"
"0020784","3"
"0021728","3"
"0018584","3"
"0020982","3"
"0021897","3"
"0021623","3"
"0020721","3"
"0019639","3"
"0105800","3"
"0018636","3"
"0127115","3"
"0020670","3"
"0127121","3"
"0018547","3"
"0127224","3"
"0020825","3"
"0020825","3"
"0020692","3"
"0020692","3"
"0020786","3"
"0020786","3"
"0020786","3"
"0020786","3"
"0161803","3"
"0018574","3"
"0019630","3"
"0021735","3"
"0021839","3"
"0021839","3"
"0019771","3"
"0019771","3"
"0019472","3"
"0021696","3"
"0020851","3"
"0127132","3"
"0108599","3"
"0018561","3"
"0019646","3"
"0019673","3"
"0021738","3"
"0019788","3"
"0021661","3"
"0019569","3"
"0127134","3"
"0018581","3"
"0020337","3"
"9009179","3"
"0127045","3"
"0127164","3"
"0022688","3"
"0109831","3"
"0109831","3"
"0187981","3"
"0022722","3"
"0022767","3"
"0024443","3"
"0162255","3"
"0162950","3"
"0022919","3"
"0024484","3"
"0024484","3"
"0019043","3"
"0161875","3"
"0021393","3"
"0021393","3"
"0019109","3"
"0162838","3"
"0019355","3"
"0186320","3"
"0019013","3"
"0127052","3"
"0020441","3"
"0024386","3"
"0024509","3"
"0024508","3"
"0020364","3"
"0022726","3"
"0022725","3"
"0022725","3"
"0020525","3"
"0019224","3"
"0020391","3"
"0020390","3"
"0019229","3"
"0020403","3"
"0020403","3"
"0024395","3"
"0022735","3"
"0022869","3"
"0022888","3"
"0021428","3"
"0108097","3"
"0021367","3"
"0021402","3"
"0022792","3"
"0188009","3"
"0024688","3"
"0022716","3"
"0022716","3"
"0020430","3"
"0020398","3"
"0022875","3"
"0022575","3"
"0022575","3"
"0022718","3"
"0022718","3"
"0021403","3"
"0021378","3"
"0022598","3"
"0024203","3"
"0021348","3"
"0020348","3"
"0024408","3"
"0021420","3"
"0162856","3"
"0019134","3"
"0019134","3"
"0024219","3"
"0019239","3"
"0020368","3"
"0019136","3"
"0019185","3"
"0019106","3"
"0019145","3"
"0022589","3"
"0022590","3"
"0020341","3"
"0162896","3"
"0022780","3"
"0020450","3"
"0162217","3"
"0019052","3"
"0020244","3"
"0021414","3"
"0022788","3"
"0019197","3"
"0020386","3"
"0020352","3"
"0022577","3"
"0162726","3"
"0018405","3"
"0020415","3"
"0021354","3"
"0024560","3"
"0192283","3"
"0018437","3"
"0021408","3"
"0021480","3"
"0024226","3"
"0020227","3"
"0161870","3"
"0018428","3"
"0109273","3"
"0024392","3"
"0018475","3"
"0022855","3"
"0019351","3"
"0022578","3"
"0022774","3"
"0020371","3"
"0019149","3"
"0020237","3"
"0018921","3"
"0020138","3"
"0020139","3"
"0020151","3"
"0161547","3"
"0023995","3"
"0021293","3"
"0024259","3"
"0024259","3"
"0022348","3"
"0022348","3"
"0021287","3"
"0022705","3"
"0024031","3"
"0020119","3"
"0022557","3"
"0021322","3"
"0020268","3"
"0020292","3"
"0162763","3"
"0018945","3"
"0023989","3"
"0023997","3"
"0022596","3"
"0022596","3"
"0020129","3"
"0018852","3"
"0020152","3"
"0024080","3"
"0022497","3"
"0020240","3"
"0019044","3"
"0022586","3"
"0024036","3"
"0021240","3"
"0022535","3"
"0023890","3"
"0023847","3"
"0019961","3"
"0022540","3"
"0161563","3"
"0020198","3"
"0161640","3"
"0020215","3"
"0022414","3"
"0018908","3"
"0018876","3"
"0122014","3"
"0021325","3"
"0162699","3"
"0162096","3"
"0023871","3"
"0020120","3"
"0024017","3"
"0162639","3"
"0018918","3"
"0127039","3"
"0021158","3"
"0020106","3"
"0020106","3"
"0018839","3"
"0022542","3"
"0021242","3"
"0023978","3"
"0021263","3"
"0020241","3"
"0018790","3"
"0022428","3"
"0023813","3"
"0020020","3"
"0022338","3"
"0022338","3"
"0020037","3"
"0024010","3"
"0019046","3"
"0020001","3"
"0021185","3"
"0161475","3"
"0020149","3"
"0020137","3"
"0021290","3"
"0162207","3"
"0019066","3"
"0020069","3"
"9000559","3"
"0018861","3"
"0021309","3"
"0021206","3"
"0021207","3"
"0022482","3"
"0022439","3"
"0162574","3"
"0024301","3"
"0023816","3"
"0021209","3"
"0018911","3"
"0020205","3"
"0022531","3"
"0162706","3"
"0020157","3"
"0021193","3"
"0018906","3"
"0020279","3"
"0162736","3"
"0127031","3"
"0030385","3"
"0163417","3"
"0026849","3"
"0163138","3"
"0029009","3"
"0029009","3"
"0108629","3"
"0029052","3"
"0026670","3"
"0029124","3"
"0027980","3"
"0163889","3"
"0163664","3"
"0163451","3"
"0027894","3"
"0025260","3"
"0025281","3"
"0025323","3"
"0030195","3"
"0127502","3"
"0025462","3"
"0030063","3"
"0030063","3"
"0028004","3"
"0029245","3"
"0028079","3"
"0025430","3"
"0029224","3"
"0030282","3"
"0026828","3"
"0025472","3"
"0195811","3"
"9004647","3"
"0026842","3"
"0026842","3"
"0029184","3"
"0025136","3"
"0026777","3"
"0026797","3"
"0029259","3"
"0026843","3"
"0026775","3"
"0025276","3"
"0030087","3"
"0029016","3"
"0027812","3"
"0029159","3"
"0029159","3"
"0025242","3"
"0026755","3"
"0111641","3"
"0111641","3"
"0027971","3"
"0029149","3"
"0188030","3"
"0027908","3"
"0030068","3"
"0030068","3"
"0030068","3"
"0029043","3"
"0026733","3"
"0026734","3"
"0026734","3"
"0030172","3"
"0030172","3"
"0026793","3"
"0026718","3"
"0025283","3"
"9009075","3"
"0028997","3"
"0028997","3"
"0029018","3"
"0025277","3"
"0029116","3"
"0029116","3"
"0029165","3"
"0026741","3"
"0026741","3"
"0026741","3"
"0026741","3"
"0026741","3"
"0027988","3"
"0127471","3"
"0026683","3"
"0127291","3"
"0025258","3"
"0025305","3"
"0025305","3"
"0025305","3"
"0026928","3"
"0025467","3"
"0026681","3"
"0026682","3"
"0163644","3"
"0163656","3"
"0030394","3"
"0025188","3"
"0027929","3"
"0027929","3"
"0025189","3"
"0030073","3"
"0029168","3"
"0029142","3"
"0027863","3"
"0029049","3"
"0025292","3"
"0163439","3"
"0029161","3"
"0025197","3"
"0025196","3"
"0025315","3"
"0188019","3"
"0026725","3"
"0028020","3"
"0025240","3"
"0034852","3"
"0025201","3"
"0025330","3"
"0163241","3"
"0025457","3"
"0030294","3"
"0026593","3"
"0026592","3"
"0025077","3"
"0027790","3"
"0027685","3"
"0029058","3"
"0021452","3"
"0026578","3"
"0028930","3"
"0026497","3"
"0022863","3"
"0022894","3"
"0022894","3"
"0022894","3"
"0022851","3"
"0021437","3"
"9001420","3"
"0026544","3"
"0029910","3"
"0029910","3"
"0029910","3"
"0127425","3"
"0027819","3"
"0022882","3"
"0022938","3"
"0127243","3"
"0029915","3"
"0025087","3"
"0025095","3"
"0027794","3"
"0026679","3"
"0162273","3"
"0162273","3"
"0022902","3"
"0022902","3"
"0022902","3"
"0029917","3"
"0029917","3"
"0029917","3"
"0029917","3"
"9001426","3"
"9001426","3"
"0025068","3"
"0026476","3"
"0029066","3"
"0163096","3"
"0027747","3"
"0026512","3"
"0027796","3"
"0025183","3"
"0025218","3"
"0020480","3"
"0026500","3"
"0024596","3"
"0024625","3"
"0018457","3"
"0115067","3"
"0026530","3"
"0028982","3"
"0029081","3"
"0030082","3"
"0020509","3"
"0019349","3"
"0021443","3"
"0021444","3"
"0021543","3"
"0029940","3"
"0027803","3"
"0026505","3"
"0025204","3"
"0029068","3"
"0021489","3"
"0024705","3"
"0127197","3"
"0161882","3"
"0161880","3"
"0028973","3"
"0019259","3"
"0026488","3"
"0025009","3"
"0025075","3"
"0108100","3"
"0026630","3"
"0026704","3"
"0021503","3"
"0027845","3"
"0025153","3"
"0022872","3"
"0021485","3"
"0021536","3"
"0021536","3"
"0027702","3"
"0029912","3"
"0025154","3"
"0025156","3"
"0021472","3"
"0021498","3"
"0021499","3"
"0027694","3"
"0028904","3"
"0025013","3"
"0025013","3"
"0027777","3"
"0030085","3"
"0109835","3"
"0021476","3"
"0024569","3"
"0026571","3"
"0028987","3"
"0027721","3"
"0026691","3"
"0026691","3"
"0026690","3"
"0029069","3"
"0028994","3"
"0028994","3"
"0028994","3"
"0022850","3"
"0026531","3"
"0026575","3"
"0028946","3"
"0027683","3"
"0026517","3"
"0026610","3"
"9000747","3"
"0020532","3"
"0020531","3"
"0026491","3"
"0028933","3"
"0029056","3"
"0024641","3"
"0019325","3"
"0028929","3"
"0025059","3"
"0028440","3"
"0115138","3"
"0027261","3"
"0025850","3"
"0025930","3"
"0025930","3"
"0034937","3"
"0163280","3"
"0029469","3"
"0029468","3"
"0028309","3"
"0025751","3"
"0028360","3"
"0030813","3"
"0030913","3"
"0030913","3"
"0035144","3"
"0028495","3"
"0030669","3"
"0027170","3"
"0027170","3"
"0027170","3"
"0027170","3"
"0106159","3"
"0106159","3"
"0106159","3"
"0029561","3"
"0029561","3"
"0029561","3"
"0025708","3"
"0029439","3"
"0029438","3"
"0029483","3"
"0025694","3"
"0025694","3"
"0025829","3"
"0027124","3"
"0035078","3"
"0027240","3"
"0028438","3"
"0112602","3"
"0025954","3"
"0029389","3"
"0028371","3"
"0029486","3"
"0029397","3"
"0035029","3"
"0025789","3"
"0026015","3"
"0025827","3"
"0025701","3"
"0027212","3"
"0034978","3"
"0030839","3"
"0025965","3"
"0025895","3"
"0029566","3"
"0026009","3"
"0029440","3"
"0030691","3"
"0025685","3"
"0027172","3"
"0025787","3"
"0163322","3"
"0030830","3"
"0030831","3"
"0030831","3"
"0110389","3"
"0028339","3"
"0161385","3"
"0017998","3"
"0161678","3"
"0017080","3"
"0017192","3"
"0035014","3"
"0115134","3"
"0029490","3"
"0029589","3"
"0028418","3"
"0035000","3"
"0027101","3"
"0027101","3"
"0164014","3"
"0035012","3"
"0035013","3"
"0164041","3"
"0035021","3"
"0029470","3"
"0024896","3"
"0028351","3"
"0025822","3"
"0025822","3"
"0027287","3"
"0028511","3"
"0028510","3"
"0028391","3"
"0029394","3"
"0029406","3"
"0028307","3"
"0027116","3"
"0035083","3"
"0028509","3"
"0029590","3"
"0025824","3"
"0034968","3"
"0028368","3"
"0028368","3"
"0034940","3"
"0027208","3"
"0027094","3"
"0027245","3"
"0027141","3"
"0034944","3"
"0030875","3"
"0025728","3"
"0025728","3"
"0025728","3"
"0025950","3"
"0025950","3"
"0127308","3"
"0025819","3"
"0027139","3"
"0030687","3"
"0030886","3"
"0029526","3"
"0035117","3"
"0025750","3"
"0029475","3"
"0027300","3"
"0108105","3"
"0029479","3"
"0127513","3"
"0025951","3"
"0025951","3"
"0025837","3"
"0025784","3"
"0025714","3"
"0163299","3"
"0029408","3"
"0030847","3"
"0025846","3"
"0035142","3"
"0029556","3"
"0025996","3"
"0027136","3"
"0027109","3"
"0025524","3"
"0025526","3"
"0024874","3"
"0027185","3"
"0034868","3"
"0030468","3"
"0017933","3"
"0019413","3"
"0018501","3"
"0017048","3"
"0132622","3"
"0161374","3"
"0021575","3"
"0017052","3"
"0017084","3"
"0017337","3"
"0017315","3"
"0017315","3"
"0017110","3"
"0017308","3"
"0017214","3"
"0017214","3"
"0017989","3"
"0017382","3"
"0127068","3"
"0185846","3"
"0017709","3"
"0126998","3"
"0017056","3"
"0017103","3"
"0017260","3"
"0017260","3"
"0017711","3"
"0017386","3"
"0017386","3"
"0017992","3"
"0016953","3"
"0126944","3"
"0017630","3"
"0017639","3"
"0017287","3"
"0017286","3"
"0017241","3"
"0017713","3"
"0017806","3"
"0017934","3"
"0017330","3"
"0016912","3"
"0016931","3"
"0017151","3"
"0017822","3"
"0161333","3"
"0017871","3"
"0017414","3"
"0161648","3"
"0016899","3"
"0017125","3"
"0017248","3"
"0017296","3"
"0017827","3"
"0017221","3"
"0017996","3"
"0017342","3"
"0017342","3"
"0019458","3"
"0019458","3"
"0019458","3"
"0020651","3"
"0016962","3"
"0017170","3"
"0017647","3"
"0017172","3"
"0017276","3"
"0020652","3"
"0020580","3"
"0019448","3"
"0126936","3"
"0017736","3"
"0017271","3"
"0017271","3"
"0017271","3"
"0020611","3"
"0161644","3"
"0019378","3"
"0016930","3"
"0016947","3"
"0016916","3"
"0016655","3"
"0040365","3"
"0041547","3"
"0044312","3"
"0041028","3"
"0103617","3"
"0105987","3"
"0105987","3"
"0018762","3"
"0103907","3"
"0024913","3"
"0120691","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120631","3"
"0120764","3"
"0120796","3"
"0120832","3"
"0120772","3"
"0187120","3"
"0120806","3"
"0185841","3"
"0186709","3"
"0128368","3"
"0128749","3"
"0128764","3"
"0128460","3"
"0128435","3"
"0186720","3"
"0128444","3"
"0152680","3"
"0105739","3"
"0143382","3"
"0165165","3"
"0145632","3"
"0145996","3"
"0167550","3"
"0165254","3"
"0144190","3"
"0017657","3"
"0163933","3"
"0104728","3"
"0106354","3"
"0105929","3"
"0105931","3"
"0105819","3"
"0105944","3"
"0183575","3"
"0106352","3"
"0106362","3"
"0106362","3"
"0105912","3"
"0109347","3"
"0109940","3"
"0109593","3"
"0110437","3"
"0128597","3"
"0128151","3"
"0128143","3"
"0128663","3"
"0128502","3"
"0128511","3"
"0128493","3"
"0128638","3"
"0128475","3"
"0132234","3"
"0128234","3"
"0128261","3"
"0128105","3"
"0128538","3"
"0128265","3"
"0128267","3"
"0128130","3"
"0128095","3"
"0128319","3"
"0128542","3"
"0128317","3"
"0186703","3"
"0186705","3"
"0127949","3"
"0127948","3"
"0127983","3"
"9008082","3"
"0127998","3"
"0128370","3"
"0127969","3"
"0127886","3"
"0128336","3"
"0128348","3"
"0128020","3"
"0132270","3"
"0127973","3"
"0128565","3"
"0128561","3"
"0128033","3"
"0128230","3"
"0128178","3"
"0128018","3"
"0128194","3"
"0128046","3"
"0128238","3"
"0128242","3"
"0128229","3"
"9009324","3"
"0163506","3"
"0144343","3"
"0143688","3"
"0143516","3"
"0162968","3"
"0145992","3"
"0144335","3"
"0167058","3"
"0161139","3"
"0017616","3"
"0017605","3"
"0185840","3"
"0143828","3"
"0163342","3"
"0145404","3"
"0143495","3"
"0167564","3"
"0166895","3"
"0162907","3"
"0145761","3"
"0162899","3"
"0167669","3"
"0168262","3"
"0161863","3"
"0144771","3"
"0144768","3"
"0166768","3"
"0145909","3"
"0166816","3"
"0166884","3"
"0145081","3"
"0161351","3"
"0145077","3"
"0145076","3"
"0145075","3"
"0144916","3"
"0144910","3"
"0144453","3"
"0183710","3"
"0144446","3"
"0143770","3"
"0190854","3"
"0190852","3"
"0163283","3"
"0163000","3"
"0144903","3"
"0184971","3"
"0144441","3"
"0144434","3"
"0144269","3"
"0161178","3"
"0161165","3"
"0017716","3"
"0144900","3"
"0167014","3"
"0167344","3"
"0167343","3"
"0143433","3"
"0145501","3"
"0167173","3"
"0161038","3"
"0145676","3"
"0144866","3"
"0144860","3"
"0144065","3"
"0143398","3"
"0152370","3"
"0163617","3"
"0163572","3"
"0163113","3"
"0172160","3"
"0186279","3"
"0162764","3"
"0166959","3"
"0161694","3"
"0023617","3"
"0162747","3"
"0164003","3"
"0162927","3"
"0162428","3"
"0186716","3"
"0016516","3"
"0028288","3"
"0186313","3"
"0152517","3"
"0161361","3"
"0163001","3"
"0162196","3"
"0161222","3"
"0152326","3"
"0152323","3"
"0152319","3"
"0186743","3"
"0161207","3"
"0162455","3"
"0161211","3"
"0042209","3"
"0044702","3"
"0041082","3"
"0042252","3"
"0041147","3"
"0108121","3"
"0108121","3"
"0041167","3"
"0041110","3"
"0041159","3"
"0044899","3"
"0167213","3"
"0042138","3"
"0042138","3"
"0040373","3"
"0044855","3"
"0128085","3"
"0128085","3"
"0040389","3"
"0042337","3"
"0041203","3"
"0041270","3"
"0041254","3"
"0044663","3"
"0044793","3"
"0042194","3"
"0040294","3"
"0040324","3"
"0167239","3"
"0043543","3"
"0043353","3"
"0043354","3"
"0043354","3"
"0044662","3"
"0040274","3"
"0044683","3"
"0040374","3"
"0041228","3"
"0044820","3"
"0044915","3"
"0044925","3"
"0044925","3"
"0042326","3"
"0044920","3"
"0044921","3"
"0040312","3"
"0042207","3"
"0042247","3"
"0041183","3"
"0043395","3"
"0044743","3"
"0041196","3"
"0044736","3"
"0167076","3"
"0167230","3"
"0042360","3"
"9024256","3"
"0041280","3"
"0041080","3"
"0044697","3"
"0118779","3"
"0041283","3"
"0040378","3"
"0042333","3"
"0042376","3"
"0044927","3"
"0040392","3"
"0021783","3"
"0110494","3"
"0109898","3"
"0110432","3"
"0109894","3"
"0184492","3"
"0184492","3"
"0184492","3"
"0110482","3"
"0109834","3"
"0109838","3"
"0109283","3"
"0029040","3"
"0017194","3"
"0018460","3"
"0109605","3"
"0044030","3"
"0110037","3"
"0110371","3"
"0110373","3"
"0110526","3"
"0050715","3"
"0110395","3"
"9007831","3"
"0109325","3"
"0109355","3"
"0109882","3"
"9007237","3"
"9007237","3"
"0127022","3"
"0127362","3"
"0127366","3"
"0127044","3"
"0127159","3"
"0127402","3"
"0126827","3"
"0126885","3"
"0127373","3"
"0126943","3"
"0126857","3"
"0132286","3"
"0127482","3"
"0126953","3"
"0126935","3"
"0127496","3"
"0127488","3"
"0127005","3"
"0127280","3"
"0127284","3"
"0127426","3"
"0127131","3"
"0127091","3"
"0127090","3"
"0127570","3"
"0127103","3"
"0127071","3"
"0127434","3"
"0186638","3"
"0186638","3"
"0127127","3"
"0126786","3"
"0154197","3"
"0154193","3"
"0154188","3"
"0154214","3"
"0154210","3"
"0154181","3"
"0106351","3"
"0044795","3"
"0040315","3"
"0040998","3"
"0041042","3"
"0167682","3"
"0040304","3"
"0044443","3"
"0042105","3"
"0044615","3"
"0044755","3"
"0044447","3"
"0040948","3"
"0040160","3"
"0044588","3"
"0044542","3"
"0044543","3"
"0128034","3"
"0043349","3"
"0044774","3"
"0042239","3"
"0043202","3"
"0043202","3"
"0043202","3"
"0041961","3"
"0042115","3"
"0043257","3"
"0043322","3"
"0041026","3"
"9001890","3"
"0041087","3"
"0041116","3"
"0166883","3"
"0044523","3"
"0041001","3"
"0167045","3"
"0040952","3"
"0040987","3"
"0040987","3"
"0043320","3"
"0041160","3"
"0043148","3"
"0040174","3"
"0040174","3"
"0040174","3"
"0043389","3"
"0042225","3"
"0108120","3"
"0040968","3"
"0041917","3"
"0167041","3"
"0040981","3"
"0042059","3"
"0167057","3"
"0043264","3"
"0040884","3"
"0043317","3"
"0040132","3"
"0040135","3"
"0044509","3"
"0044415","3"
"0127879","3"
"0044413","3"
"0042112","3"
"0043314","3"
"0043314","3"
"0043314","3"
"0044609","3"
"0106339","3"
"0044626","3"
"0043166","3"
"0110386","3"
"0167680","3"
"0109309","3"
"0109285","3"
"0109287","3"
"0109301","3"
"0109331","3"
"0108565","3"
"0016936","3"
"0108612","3"
"0126812","3"
"0126816","3"
"0126815","3"
"0126933","3"
"0126964","3"
"0126977","3"
"0126922","3"
"0126922","3"
"0126914","3"
"0128846","3"
"0128844","3"
"0127347","3"
"0127315","3"
"0127509","3"
"0127514","3"
"0128718","3"
"0115464","3"
"0154160","3"
"0154141","3"
"9006818","3"
"0154370","3"
"0154362","3"
"0154361","3"
"0154360","3"
"9009217","3"
"0154322","3"
"0154318","3"
"0154080","3"
"0154345","3"
"0154336","3"
"9006890","3"
"0154332","3"
"0191204","3"
"0154058","3"
"0154058","3"
"0154298","3"
"0154044","3"
"0154038","3"
"0154293","3"
"0154291","3"
"0154034","3"
"0154031","3"
"0154263","3"
"0154259","3"
"0154254","3"
"0154254","3"
"0154252","3"
"0154248","3"
"0191189","3"
"0044460","3"
"0106381","3"
"0040973","3"
"0128255","3"
"0040080","3"
"0042109","3"
"0127997","3"
"0043171","3"
"0043171","3"
"0044370","3"
"0044469","3"
"0044547","3"
"0044547","3"
"0042091","3"
"0042070","3"
"0040866","3"
"0044476","3"
"0043305","3"
"0043305","3"
"0042031","3"
"0042110","3"
"0041034","3"
"0044613","3"
"0040113","3"
"0040954","3"
"0042056","3"
"0115349","3"
"0041142","3"
"0043424","3"
"0039968","3"
"0044397","3"
"0042096","3"
"0040991","3"
"0172280","3"
"0042017","3"
"0042217","3"
"0044424","3"
"0044424","3"
"0044423","3"
"0043308","3"
"0044573","3"
"0044606","3"
"0066260","3"
"0039947","3"
"0043182","3"
"0043252","3"
"0043252","3"
"0167053","3"
"0044560","3"
"0040025","3"
"0040025","3"
"0167161","3"
"0043363","3"
"0044478","3"
"0066147","3"
"0040857","3"
"0044577","3"
"0040137","3"
"0040960","3"
"0042860","3"
"0041667","3"
"0041687","3"
"0047224","3"
"0045914","3"
"0043882","3"
"0043962","3"
"0167612","3"
"0040562","3"
"0045364","3"
"0042894","3"
"0041568","3"
"0167622","3"
"0167642","3"
"0167644","3"
"0044087","3"
"0167646","3"
"0106425","3"
"0047100","3"
"9002284","3"
"0041514","3"
"0042943","3"
"0045951","3"
"0184338","3"
"0121509","3"
"0128761","3"
"0127248","3"
"0127307","3"
"0127051","3"
"9006205","3"
"0154241","3"
"0154235","3"
"0154226","3"
"0154226","3"
"0154226","3"
"0154225","3"
"0168353","3"
"0162264","3"
"0035441","3"
"0161110","3"
"0161681","3"
"0161681","3"
"0161681","3"
"0167090","3"
"0168357","3"
"0167438","3"
"0167441","3"
"0167675","3"
"0167859","3"
"0168478","3"
"0168032","3"
"0167683","3"
"0168810","3"
"0168635","3"
"0024233","3"
"0046223","3"
"0046231","3"
"0047129","3"
"0047129","3"
"0042742","3"
"0128434","3"
"0042758","3"
"0042823","3"
"0041592","3"
"0047179","3"
"0046319","3"
"0041645","3"
"0046270","3"
"0048515","3"
"0045922","3"
"0045923","3"
"0045935","3"
"0045228","3"
"0128639","3"
"0046209","3"
"0041495","3"
"0041521","3"
